排名,股票,价,涨,PEG,PE.扣非,预测增速,北上持股,PB,股息,ROE,市值.亿,今年来,行业
'1,SH600143.金发科技,'13.74,'+7.18%,'0.01,'37.44,4552.35%,1.17%,'1.98,0.73%,5.55%,'362,'+60.58%,塑料制品
'2,SH600216.浙江医药,'15.77,'-0.57%,'0.01,'10.39,803.29%,7.41%,'1.37,2.35%,14.03%,'152,'+1.85%,化学制药
'3,SH600335.国机汽车,'6.48,'+0.15%,'0.01,'24.02,4100.97%,0.80%,'0.84,1.62%,3.58%,'97,'+5.32%,汽车服务
'4,SH600739.辽宁成大,'11.87,'-0.25%,'0.01,'38.71,6940.69%,0.78%,'0.61,0.17%,1.60%,'182,'+14.87%,贸易行业
'5,SH600783.鲁信创投,'12.62,'-0.16%,'0.01,'34.11,3744.05%,0.69%,'2.11,0.55%,6.19%,'94,'+0.15%,非金属材料
'6,SZ002340.格林美,'6.53,'+0.31%,'0.01,'31.01,2585.01%,2.44%,'1.64,1.01%,5.45%,'334,'+1.03%,能源金属
'7,SZ002457.青龙管业,'12.09,'-0.98%,'0.01,'15.45,10446.68%,'-,'1.65,1.72%,11.18%,'41,'+5.30%,装修建材
'8,SZ002886.沃特股份,'20.57,'+2.90%,'0.01,'141.19,18060.82%,'-,'2.95,0.21%,2.12%,'53,'+24.02%,塑料制品
'9,SZ002263.大东南,'3.51,'+0.29%,'0.02,'206.09,13271.17%,0.14%,'2.38,0.00%,1.16%,'66,'+41.53%,塑料制品
'10,SZ002606.大连电瓷,'9.52,'+0.74%,'0.02,'18.82,933.49%,'-,'2.39,0.78%,13.43%,'41,'+3.50%,电网设备
'11,SZ300641.正丹股份,'23.38,'-0.21%,'0.02,'8.14,474.29%,0.39%,'3.81,2.99%,57.04%,'125,'-4.68%,化学制品
'12,SH601155.新城控股,'14.89,'-0.40%,'0.03,'40.48,1419.38%,0.77%,'0.55,0.00%,1.37%,'336,'+24.50%,房地产开发
'13,SH601336.新华保险,'68.00,'+0.59%,'0.03,'7.81,302.05%,2.90%,'2.66,2.04%,31.26%,'1418,'+36.82%,保险
'14,SH601628.中国人寿,'41.52,'+0.65%,'0.03,'10.20,378.74%,0.38%,'2.20,1.57%,22.73%,'8646,'+0.17%,保险
'15,SH601919.中远海控,'15.63,'+1.10%,'0.03,'4.48,130.65%,3.50%,'0.99,9.96%,24.18%,'1971,'+7.69%,航运港口
'16,SZ002901.大博医疗,'52.18,'-2.10%,'0.03,'55.42,2529.53%,1.39%,'6.91,0.94%,12.62%,'221,'+71.38%,医疗器械
'17,SZ000039.中集集团,'8.17,'-0.24%,'0.04,'12.87,335.59%,1.08%,'0.88,2.15%,6.88%,'189,'+7.46%,通用设备
'18,SH601319.中国人保,'8.44,'+0.48%,'0.06,'7.98,133.90%,0.99%,'1.34,0.75%,17.81%,'2996,'+11.79%,保险
'19,SH603986.兆易创新,'118.28,'+0.24%,'0.06,'69.36,1220.55%,6.12%,'4.68,0.29%,7.05%,'785,'+11.06%,半导体
'20,SZ300959.线上线下,'45.70,'+0.93%,'0.06,'81.35,3405.70%,'-,'3.14,0.73%,3.81%,'36,'+4.36%,通信服务
'21,SZ000686.东北证券,'8.32,'+0.60%,'0.07,'18.35,276.15%,2.66%,'1.01,1.45%,5.60%,'194,'+6.48%,证券
'22,SZ002001.新和成,'22.26,'+0.14%,'0.07,'9.93,137.45%,6.24%,'2.23,3.15%,24.43%,'683,'+4.55%,化学制药
'23,SZ002926.华西证券,'10.08,'+0.50%,'0.07,'29.17,430.80%,1.37%,'1.10,0.85%,3.86%,'263,'+22.30%,证券
'24,SZ300232.洲明科技,'7.41,'+1.65%,'0.07,'58.90,625.96%,1.99%,'1.65,3.29%,2.82%,'80,'+11.63%,光学光电子
'25,SH600299.安迪苏,'10.03,'+0.60%,'0.08,'19.32,246.21%,0.64%,'1.66,2.39%,8.91%,'269,'-18.66%,化学制品
'26,SZ002015.协鑫能科,'11.52,'-0.26%,'0.08,'33.78,530.94%,0.93%,'1.56,0.87%,4.70%,'187,'+49.58%,电力行业
'27,SZ002202.金风科技,'9.77,'-0.10%,'0.08,'19.71,250.30%,3.74%,'1.06,1.02%,5.44%,'338,'-5.42%,风电设备
'28,SZ003015.日久光电,'16.70,'+0.30%,'0.08,'52.44,725.98%,'-,'4.68,1.20%,9.15%,'47,'+18.31%,光学光电子
'29,SH600219.南山铝业,'4.05,'+0.75%,'0.09,'8.28,90.15%,6.45%,'0.91,4.21%,11.42%,'470,'+6.16%,有色金属
'30,SH600731.湖南海利,'8.02,'+1.52%,'0.09,'14.35,172.21%,'-,'1.39,2.49%,10.02%,'45,'+44.69%,农药兽药
'31,SH688588.凌志软件,'15.57,'+1.76%,'0.09,'31.20,417.49%,0.36%,'4.73,1.28%,15.82%,'62,'+14.30%,软件开发
'32,SZ002532.天山铝业,'9.20,'+0.33%,'0.09,'8.90,103.98%,2.42%,'1.53,4.36%,18.20%,'427,'+19.79%,有色金属
'33,SZ002538.司尔特,'5.44,'-0.73%,'0.09,'17.01,197.93%,0.92%,'0.87,4.38%,5.15%,'47,'-0.93%,化肥行业
'34,SZ002729.好利科技,'15.21,'+0.53%,'0.09,'57.70,694.87%,'-,'5.20,0.19%,9.34%,'28,'+21.32%,电子元件
'35,SZ300677.英科医疗,'37.84,'+0.37%,'0.10,'15.62,199.59%,0.73%,'1.39,0.39%,9.28%,'247,'+50.32%,医疗器械
'36,SZ000713.丰乐种业,'7.19,'-0.28%,'0.11,'60.66,700.90%,'-,'2.21,0.28%,3.71%,'44,'+2.27%,农牧饲渔
'37,SZ002950.奥美医疗,'9.49,'-0.94%,'0.11,'16.79,162.10%,1.96%,'1.73,0.63%,10.64%,'61,'+9.46%,医疗器械
'38,SZ300088.长信科技,'6.20,'+0.98%,'0.11,'39.63,381.13%,0.80%,'1.77,0.96%,4.56%,'153,'-4.23%,光学光电子
'39,SZ300398.飞凯材料,'20.57,'+1.08%,'0.11,'37.65,403.18%,0.44%,'2.79,0.46%,7.63%,'115,'+30.96%,电子化学品
'40,SZ300953.震裕科技,'110.96,'+3.41%,'0.11,'67.85,648.69%,0.73%,'4.99,0.14%,8.68%,'186,'+122.05%,电池
'41,SH601236.红塔证券,'9.08,'+0.22%,'0.12,'45.56,376.25%,0.81%,'1.73,1.65%,3.90%,'428,'+8.43%,证券
'42,SZ002150.通润装备,'12.38,'-1.28%,'0.12,'20.69,218.01%,0.14%,'2.37,0.80%,12.29%,'46,'+0.76%,光伏设备
'43,SZ300151.昌红科技,'13.64,'+0.15%,'0.12,'76.55,740.22%,0.89%,'4.40,0.99%,5.72%,'73,'-19.26%,专用设备
'44,SZ300976.达瑞电子,'60.16,'-0.28%,'0.12,'29.98,235.09%,0.08%,'2.37,1.31%,8.11%,'80,'+24.58%,消费电子
'45,SH601456.XD国联民,'11.18,'+0.09%,'0.13,'64.00,499.15%,0.84%,'1.26,0.50%,2.90%,'586,'-16.89%,证券
'46,SZ000554.泰山石油,'6.86,'-0.15%,'0.13,'24.69,179.01%,'-,'3.02,1.51%,13.03%,'33,'+16.81%,石油行业
'47,SZ300502.新易盛,'186.40,'+2.17%,'0.13,'44.37,354.42%,5.10%,'18.26,0.18%,51.96%,'1813,'+126.69%,通信设备
'48,SH600362.江西铜业,'23.52,'+2.57%,'0.14,'11.31,63.34%,3.31%,'1.02,2.98%,9.48%,'488,'+17.30%,有色金属
'49,SH603095.越剑智能,'16.02,'+2.23%,'0.14,'34.49,277.31%,'-,'1.66,4.91%,4.81%,'41,'+5.34%,专用设备
'50,SH603236.移远通信,'84.68,'+0.20%,'0.14,'29.73,236.27%,6.36%,'5.22,0.81%,18.95%,'222,'+24.46%,通信设备
'51,SH601601.中国太保,'37.40,'-0.40%,'0.15,'8.40,56.75%,3.19%,'1.36,2.89%,16.43%,'2560,'+12.97%,保险
'52,SH601616.广电电气,'3.92,0.00%,'0.15,'53.68,375.30%,'-,'1.36,1.79%,2.52%,'33,'-9.14%,电网设备
'53,SH603301.振德医疗,'22.08,'-1.30%,'0.15,'16.21,134.45%,1.41%,'1.03,2.94%,6.50%,'59,'+3.64%,医疗器械
'54,SH688186.广大特材,'25.05,'+0.28%,'0.15,'36.05,301.64%,'-,'1.90,1.40%,5.23%,'66,'+65.39%,风电设备
'55,SZ000685.中山公用,'9.71,'+0.41%,'0.15,'10.84,69.73%,1.09%,'0.83,4.47%,7.77%,'143,'+10.51%,公用事业
'56,SZ300684.中石科技,'31.48,'+4.41%,'0.15,'38.74,288.29%,1.17%,'4.31,2.16%,11.61%,'90,'+44.51%,消费电子
'57,SH603379.三美股份,'49.57,'+0.92%,'0.16,'29.53,189.59%,0.80%,'4.41,0.91%,15.84%,'303,'+30.37%,化学制品
'58,SZ000783.长江证券,'7.42,0.00%,'0.16,'17.01,105.63%,2.36%,'1.02,2.02%,6.22%,'410,'+11.26%,证券
'59,SZ002881.美格智能,'50.64,'+2.72%,'0.16,'73.58,473.25%,1.01%,'7.98,0.26%,11.39%,'129,'+69.52%,消费电子
'60,SZ300515.三德科技,'25.78,'-0.96%,'0.16,'35.24,233.92%,'-,'6.41,1.15%,19.60%,'54,'+119.38%,仪器仪表
'61,SH600866.星湖科技,'8.02,'-0.74%,'0.17,'11.43,56.78%,2.18%,'1.59,4.74%,14.36%,'133,'+30.73%,化学制品
'62,SH603993.洛阳钼业,'9.51,'+1.39%,'0.17,'13.21,81.09%,3.69%,'2.72,2.70%,22.55%,'1661,'+47.60%,小金属
'63,SZ002170.芭田股份,'10.31,'+0.49%,'0.17,'18.83,114.06%,1.07%,'2.93,2.72%,17.95%,'99,'+21.23%,化肥行业
'64,SH600388.龙净环保,'12.16,'+0.58%,'0.18,'18.91,111.60%,0.56%,'1.49,2.30%,8.93%,'154,'-1.56%,环保行业
'65,SH688696.极米科技,'110.13,'+0.41%,'0.18,'45.76,301.74%,6.55%,'2.58,0.27%,5.60%,'77,'+12.35%,家电行业
'66,SZ002836.新宏泽,'9.85,'-0.51%,'0.18,'33.59,192.81%,'-,'5.88,2.53%,18.26%,'23,'+37.50%,造纸印刷
'67,SZ300724.捷佳伟创,'66.80,'-1.66%,'0.18,'8.16,49.00%,2.41%,'2.00,1.77%,27.39%,'236,'+8.09%,光伏设备
'68,SZ300788.中信出版,'32.89,'-0.27%,'0.18,'46.43,200.08%,0.70%,'2.83,0.96%,6.19%,'63,'+5.22%,文化传媒
'69,SZ300673.佩蒂股份,'15.79,0.00%,'0.19,'24.15,126.29%,'-,'2.00,2.22%,8.51%,'39,'-9.16%,农牧饲渔
'70,SH600621.华鑫股份,'15.66,'+0.38%,'0.20,'37.49,192.41%,1.30%,'1.94,1.39%,5.39%,'166,'-4.50%,证券
'71,SH601677.明泰铝业,'12.72,'+0.16%,'0.20,'8.66,49.70%,1.91%,'0.89,1.33%,10.75%,'158,'+7.22%,有色金属
'72,SH688196.卓越新能,'45.01,'+0.13%,'0.20,'29.79,161.15%,'-,'1.89,1.11%,6.52%,'54,'+35.49%,化学制品
'73,SZ300790.宇瞳光学,'23.79,'+0.42%,'0.20,'46.13,259.75%,1.15%,'3.60,0.42%,8.80%,'89,'+25.25%,光学光电子
'74,SZ300888.稳健医疗,'40.72,'+0.67%,'0.20,'30.93,176.35%,0.70%,'2.06,1.62%,6.63%,'236,'-2.73%,美容护理
'75,SH600236.桂冠电力,'6.38,0.00%,'0.21,'20.98,92.01%,0.16%,'2.58,3.21%,12.55%,'503,'-4.57%,电力行业
'76,SH600757.长江传媒,'9.72,'+1.04%,'0.21,'10.88,48.66%,2.09%,'1.19,4.22%,11.26%,'118,'+5.96%,文化传媒
'77,SH600988.赤峰黄金,'24.74,'+0.41%,'0.21,'22.97,111.15%,5.16%,'4.32,0.65%,23.74%,'412,'+59.49%,贵金属
'78,SZ000776.广发证券,'19.71,'+0.41%,'0.21,'13.75,71.38%,3.80%,'1.00,2.55%,7.49%,'1159,'+24.44%,证券
'79,SZ000791.甘肃能源,'6.66,'+0.30%,'0.21,'10.39,87.60%,0.21%,'1.53,2.71%,18.17%,'215,'+13.63%,电力行业
'80,SZ002245.蔚蓝锂芯,'15.97,'+2.57%,'0.21,'32.09,162.57%,1.54%,'2.54,0.42%,8.23%,'179,'+50.15%,电池
'81,SZ301479.弘景光电,'91.39,'+3.81%,'0.21,'47.41,225.11%,0.09%,'6.43,1.22%,13.56%,'78,'+208.51%,光学光电子
'82,SH600482.中国动力,'24.63,'+5.44%,'0.22,'32.67,161.56%,1.36%,'1.40,1.30%,4.44%,'555,'+1.54%,船舶制造
'83,SH603995.甬金股份,'17.96,'-0.22%,'0.22,'8.35,45.40%,3.41%,'1.13,2.78%,14.20%,'66,'+1.20%,钢铁行业
'84,SH605117.德业股份,'52.33,'+0.15%,'0.22,'14.64,70.68%,3.57%,'4.61,5.18%,40.42%,'473,'-10.87%,光伏设备
'85,SZ002666.德联集团,'5.16,'+1.57%,'0.22,'53.60,233.96%,'-,'1.13,0.00%,2.15%,'40,'+18.35%,化学制品
'86,SZ002797.第一创业,'7.43,0.00%,'0.22,'35.54,166.16%,0.88%,'1.87,1.00%,5.53%,'312,'-10.21%,证券
'87,SZ300018.中元股份,'8.60,'+0.47%,'0.22,'44.09,185.65%,'-,'3.16,0.81%,7.39%,'42,'+28.34%,电网设备
'88,SZ300926.博俊科技,'26.90,'+0.49%,'0.22,'17.57,80.80%,0.33%,'4.41,0.54%,29.54%,'116,'+22.95%,汽车零部件
'89,SZ000623.吉林敖东,'19.17,'-0.52%,'0.23,'11.97,55.53%,1.26%,'0.78,2.59%,6.64%,'230,'+12.93%,化学制药
'90,SZ000830.鲁西化工,'12.03,'+2.56%,'0.23,'11.96,54.72%,0.87%,'1.17,2.98%,10.24%,'224,'+6.43%,化学原料
'91,SZ002166.莱茵生物,'8.39,'-1.29%,'0.23,'37.74,185.54%,0.45%,'2.03,1.18%,5.37%,'63,'+13.70%,中药
'92,SH600459.贵研铂业,'15.52,'+0.39%,'0.24,'20.06,87.94%,1.02%,'1.62,1.55%,8.40%,'118,'+14.83%,小金属
'93,SH603766.隆鑫通用,'12.71,'+4.87%,'0.24,'19.04,81.35%,5.19%,'2.69,3.15%,15.07%,'261,'+43.71%,交运设备
'94,SH603799.华友钴业,'42.82,'+0.85%,'0.24,'14.92,67.13%,8.79%,'1.89,1.17%,13.31%,'729,'+48.51%,能源金属
'95,SZ000528.柳工,'10.97,'+0.18%,'0.24,'14.93,72.01%,3.27%,'1.24,2.48%,8.49%,'222,'-6.52%,工程机械
'96,SZ002736.国信证券,'13.48,'-0.44%,'0.24,'13.97,58.16%,1.71%,'1.08,2.58%,7.98%,'1302,'+24.17%,证券
'97,SZ000060.中金岭南,'4.87,'+1.46%,'0.25,'16.08,67.56%,1.06%,'1.24,1.81%,8.05%,'179,'+5.86%,有色金属
'98,SH600061.国投资本,'7.67,'+0.13%,'0.26,'16.21,64.38%,3.33%,'0.88,1.66%,5.54%,'490,'+3.70%,证券
'99,SH601899.紫金矿业,'20.16,'+1.46%,'0.26,'14.90,57.31%,7.72%,'3.67,1.88%,27.38%,'4151,'+35.27%,有色金属
'100,SH605166.聚合顺,'11.77,'+3.98%,'0.26,'11.92,46.85%,'-,'1.89,1.13%,16.61%,'37,'-0.48%,化学制品
'101,SZ002215.诺普信,'11.88,'-0.25%,'0.26,'15.81,67.53%,2.31%,'2.68,2.94%,17.44%,'120,'+9.05%,农药兽药
'102,SZ000088.盐田港,'4.59,'+0.44%,'0.27,'16.91,71.63%,0.28%,'1.31,2.84%,8.85%,'238,'-3.06%,航运港口
'103,SZ002648.卫星化学,'19.03,'+0.42%,'0.27,'9.65,34.77%,4.46%,'2.01,2.64%,22.68%,'638,'+4.33%,化学原料
'104,SZ002997.瑞鹄模具,'40.91,'+2.15%,'0.27,'20.17,79.68%,0.25%,'3.59,0.75%,19.30%,'84,'+19.07%,汽车零部件
'105,SZ300577.开润股份,'20.90,'+0.38%,'0.27,'12.63,63.07%,0.13%,'2.26,1.62%,19.20%,'50,'-15.12%,纺织服装
'106,SH600283.钱江水利,'9.98,'-0.30%,'0.28,'23.44,99.86%,0.04%,'1.80,2.51%,8.68%,'56,'+10.24%,公用事业
'107,SZ000960.锡业股份,'18.19,'+1.17%,'0.28,'18.30,49.80%,1.69%,'1.41,1.61%,8.29%,'296,'+32.33%,小金属
'108,SH600063.皖维高新,'5.21,'-0.95%,'0.29,'24.91,95.09%,0.72%,'1.30,1.15%,5.34%,'110,'+32.06%,化纤行业
'109,SH601881.中国银河,'17.42,'-0.29%,'0.29,'16.69,56.75%,2.56%,'1.34,1.61%,8.30%,'1262,'+15.68%,证券
'110,SH688685.迈信林,'54.77,'+2.34%,'0.29,'102.04,479.30%,0.27%,'10.00,0.29%,10.42%,'80,'+65.49%,航天航空
'111,SZ002241.歌尔股份,'23.03,'-0.17%,'0.29,'29.24,115.12%,3.03%,'2.39,1.29%,8.55%,'805,'-10.15%,消费电子
'112,SZ002731.萃华珠宝,'13.39,'+0.83%,'0.29,'14.03,130.49%,'-,'1.89,0.53%,14.37%,'34,'+42.60%,珠宝首饰
'113,SZ002947.恒铭达,'34.22,'+0.82%,'0.29,'17.58,61.39%,0.77%,'2.66,1.77%,18.31%,'87,'+4.58%,消费电子
'114,SH600803.新奥股份,'18.85,'+0.11%,'0.30,'13.30,50.67%,3.88%,'2.36,5.46%,17.77%,'584,'-8.29%,燃气
'115,SH603600.永艺股份,'10.97,'+0.27%,'0.30,'11.65,40.32%,'-,'1.57,4.20%,13.86%,'36,'-5.08%,装修建材
'116,SH603601.再升科技,'4.70,'+1.08%,'0.30,'52.22,274.29%,'-,'2.17,1.49%,4.14%,'48,'+40.27%,玻璃玻纤
'117,SZ002299.圣农发展,'16.68,'-0.24%,'0.30,'22.26,76.72%,2.72%,'1.96,2.39%,8.96%,'208,'+18.43%,农牧饲渔
'118,SZ300973.立高食品,'45.74,'+3.27%,'0.30,'26.83,92.63%,3.48%,'2.86,1.58%,10.91%,'75,'+18.38%,食品饮料
'119,SH600958.东方证券,'11.45,'+0.35%,'0.31,'24.95,80.27%,3.68%,'1.18,1.53%,4.79%,'855,'+9.53%,证券
'120,SH601318.中国平安,'59.06,'-0.14%,'0.31,'9.20,31.22%,5.94%,'1.14,4.32%,12.68%,'6356,'+15.43%,保险
'121,SH601555.东吴证券,'9.68,'+1.47%,'0.31,'16.64,53.66%,6.39%,'1.14,3.22%,6.99%,'481,'+27.73%,证券
'122,SZ000501.武商集团,'9.90,'-0.90%,'0.31,'34.93,155.42%,1.95%,'0.69,3.00%,1.97%,'77,'-3.25%,商业百货
'123,SZ000603.盛达资源,'16.02,'+0.63%,'0.31,'26.98,127.81%,3.70%,'3.62,0.63%,13.29%,'110,'+34.48%,有色金属
'124,SZ002155.湖南黄金,'18.72,'+1.30%,'0.31,'28.41,89.24%,1.81%,'4.03,0.96%,15.03%,'289,'+56.18%,贵金属
'125,SZ002286.保龄宝,'10.78,'-1.10%,'0.31,'29.95,87.89%,'-,'1.98,0.86%,6.84%,'41,'+46.75%,食品饮料
'126,SZ300342.天银机电,'18.79,'+1.95%,'0.31,'82.12,336.71%,0.76%,'4.96,0.35%,6.14%,'78,'+16.23%,家电行业
'127,SH600467.好当家,'2.39,'+0.42%,'0.32,'82.06,435.54%,'-,'1.02,0.37%,1.25%,'35,'+3.85%,农牧饲渔
'128,SH601107.四川成渝,'5.64,'-1.23%,'0.32,'11.32,37.51%,1.27%,'0.86,5.14%,8.44%,'122,'+12.90%,铁路公路
'129,SH603192.汇得科技,'23.29,'+6.01%,'0.32,'25.45,85.94%,'-,'2.09,1.61%,8.51%,'33,'+59.72%,化学制品
'130,SH688379.华光新材,'44.18,'+7.05%,'0.32,'23.64,146.32%,'-,'3.64,0.63%,16.65%,'40,'+118.09%,通用设备
'131,SZ300870.欧陆通,'140.85,'+0.53%,'0.32,'52.40,172.99%,0.58%,'6.17,0.63%,13.26%,'150,'+32.65%,电源设备
'132,SH600268.国电南自,'9.28,'+0.43%,'0.33,'24.24,75.39%,6.99%,'2.80,1.51%,12.07%,'94,'+40.65%,电网设备
'133,SH600968.海油发展,'4.07,'+0.25%,'0.33,'11.04,32.05%,1.57%,'1.49,3.32%,14.17%,'414,'-1.55%,采掘行业
'134,SZ000750.国海证券,'4.24,'+0.24%,'0.33,'50.49,141.00%,0.82%,'1.21,0.85%,2.42%,'270,'-0.14%,证券
'135,SZ002098.浔兴股份,'9.49,'+0.42%,'0.33,'15.58,47.58%,'-,'2.46,1.06%,16.97%,'34,'+20.12%,纺织服装
'136,SZ002948.青岛银行,'5.11,'+0.99%,'0.33,'6.63,20.83%,1.83%,'0.66,3.16%,10.37%,'179,'+35.89%,银行
'137,SZ300777.中简科技,'39.10,'+3.82%,'0.33,'40.37,132.61%,1.14%,'3.70,0.59%,9.53%,'166,'+39.04%,化纤行业
'138,SH600663.陆家嘴,'8.71,'+0.35%,'0.34,'24.80,74.42%,0.31%,'1.76,1.72%,7.12%,'343,'-10.66%,房地产开发
'139,SH601020.华钰矿业,'20.88,'+0.24%,'0.34,'65.64,191.66%,0.61%,'5.03,0.19%,8.26%,'171,'+65.84%,有色金属
'140,SH603979.金诚信,'49.46,'-0.10%,'0.34,'17.81,53.57%,2.23%,'3.27,0.91%,20.28%,'309,'+37.65%,采掘行业
'141,SH688668.鼎通科技,'93.42,'+0.68%,'0.34,'73.71,248.63%,3.55%,'6.97,0.53%,9.80%,'130,'+101.45%,通信设备
'142,SZ000728.国元证券,'8.63,'+0.12%,'0.34,'15.53,46.32%,5.38%,'1.01,1.86%,6.69%,'376,'+5.33%,证券
'143,SZ000828.东莞控股,'11.23,'-0.44%,'0.34,'15.19,41.81%,1.13%,'1.17,4.21%,7.81%,'117,'+8.35%,铁路公路
'144,SH600909.华安证券,'6.13,'+0.49%,'0.35,'16.57,48.03%,1.82%,'1.26,1.63%,7.82%,'287,'+2.88%,证券
'145,SH688606.奥泰生物,'74.69,'+1.73%,'0.35,'18.57,65.64%,3.25%,'1.50,4.02%,8.19%,'59,'+20.59%,医疗器械
'146,SH600020.中原高速,'4.59,0.00%,'0.36,'10.83,31.80%,1.27%,'0.66,3.70%,6.24%,'103,'+12.58%,铁路公路
'147,SH600531.豫光金铅,'8.73,'+0.11%,'0.36,'10.98,32.96%,3.13%,'1.66,2.58%,16.15%,'95,'+39.89%,有色金属
'148,SH600926.杭州银行,'16.36,'-0.43%,'0.37,'6.64,18.08%,4.28%,'0.81,3.58%,13.61%,'1186,'+13.83%,银行
'149,SH601211.国泰海通,'20.20,'+0.55%,'0.37,'15.64,70.67%,3.28%,'1.11,1.78%,9.28%,'2853,'+9.80%,证券
'150,SH601788.光大证券,'18.25,'+0.27%,'0.37,'26.33,76.21%,2.76%,'1.22,0.50%,4.67%,'713,'+0.77%,证券
'151,SH603680.今创集团,'13.12,'+2.18%,'0.37,'25.20,62.51%,0.70%,'1.88,1.14%,7.70%,'103,'+60.20%,交运设备
'152,SZ000788.北大医药,'6.88,'-1.43%,'0.37,'29.80,87.72%,'-,'2.67,1.15%,9.22%,'42,'+15.19%,化学制药
'153,SZ002452.长高电新,'7.46,'+0.54%,'0.37,'17.99,49.82%,'-,'1.88,1.08%,10.98%,'46,'+1.71%,电网设备
'154,SZ002984.森麒麟,'19.40,0.00%,'0.37,'9.83,27.11%,0.67%,'1.45,2.57%,15.67%,'201,'-20.11%,橡胶制品
'155,SZ300881.盛德鑫泰,'37.18,'-1.09%,'0.37,'18.34,50.72%,'-,'3.76,2.66%,21.86%,'41,'+24.99%,钢铁行业
'156,SH600073.光明肉业,'7.58,'-0.26%,'0.38,'25.17,122.78%,4.35%,'1.40,0.92%,5.64%,'71,'+10.28%,食品饮料
'157,SZ002296.辉煌科技,'11.63,'+0.87%,'0.38,'15.15,40.35%,'-,'1.89,1.73%,13.17%,'45,'+20.77%,通信设备
'158,SZ002487.大金重工,'31.40,'-4.33%,'0.38,'32.11,86.08%,3.04%,'2.79,0.24%,9.01%,'209,'+53.65%,风电设备
'159,SZ002967.广电计量,'17.49,'+1.16%,'0.38,'28.35,81.55%,2.28%,'3.02,2.31%,10.25%,'101,'+9.21%,专业服务
'160,SH600210.紫江企业,'6.35,0.00%,'0.39,'11.73,31.21%,2.54%,'1.52,4.72%,13.40%,'96,'+0.49%,包装材料
'161,SH601199.江南水务,'5.67,'-0.70%,'0.39,'12.84,33.21%,0.25%,'1.18,2.29%,9.97%,'53,'+4.71%,公用事业
'162,SH601901.方正证券,'8.18,'+0.49%,'0.39,'25.72,54.27%,7.95%,'1.38,1.31%,5.52%,'673,'-1.10%,证券
'163,SH688550.瑞联新材,'43.81,'+2.60%,'0.39,'28.91,79.72%,0.50%,'2.48,1.61%,8.78%,'76,'+42.07%,电子化学品
'164,SZ000551.创元科技,'11.65,'+0.52%,'0.39,'20.99,59.34%,'-,'2.09,0.72%,10.50%,'56,'+17.80%,环保行业
'165,SZ002311.海大集团,'58.37,'+0.78%,'0.39,'19.21,47.74%,3.78%,'3.95,1.90%,22.53%,'964,'+21.26%,农牧饲渔
'166,SZ002539.云图控股,'10.85,'+0.46%,'0.39,'15.44,41.21%,0.76%,'1.45,1.85%,9.67%,'130,'+41.97%,化肥行业
